,RedFighter,BlueFighter,RedOdds,BlueOdds,RedExpectedValue,BlueExpectedValue,Country,Winner,TitleBout,WeightClass,Gender,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueStance,BlueWeightLbs,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedStance,RedWeightLbs,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,EmptyArena,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,BetterRank,Finish,FinishDetails,FinishRound,FinishRoundTime,TotalFightTimeSecs,RedDecOdds,BlueDecOdds,RSubOdds,BSubOdds,RKOOdds,BKOOdds,WeightClassLabel,BlueHeight,BlueReach,RedHeight,RedReach,ROver35,BOver35,RWinPct,BWinPct,RedStrikingRatio,BlueStrikingRatio,RedTotalFights,BlueTotalFights,RedIsGrappler,BlueIsGrappler,RedIsStriker,BlueIsStriker,RGrapplerVBStriker,BGrapplerVRStriker,RedStrikingEfficiency,BlueStrikingEfficiency,RedTDEfficiency,BlueTDEfficiency,RedEffectiveTD,BlueEffectiveTD,EffectiveTDDif,RedSize,BlueSize,Favorite,FavoriteWins,draw_diff,avg_sig_str_pct_diff,avg_TD_pct_diff,win_by_Decision_Majority_diff,win_by_Decision_Split_diff,win_by_Decision_Unanimous_diff,win_by_TKO_Doctor_Stoppage_diff,odds_diff,ev_diff
1334,176,1202,-155.0,135.0,64.5161,135.0,USA,Red,False,4,1,3,0,2,0,3.7,0.57,0.5,1.4,0.45,2,6,22,0,0,0,2,5,1,0,8,Orthodox,253,2,0,0,3.25,0.4,0.1,0.69,0.4,2,3,17,0,0,0,2,0,0,0,2,Southpaw,250,35,36,-2,2,0,6,3,5,0,5,1,5.08,5.08,1,0.45,0.4,0.71,,,15.0,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,250.0,500.0,475.0,1000.0,250.0,250.0,Light Heavyweight,73.0,75.0,71.0,73.0,0,1,0.4,0.5714285714285714,0.4676258992805755,0.5323741007194245,5,14,0,0,0,0,0,0,1.3,2.109,0.27599999999999997,0.63,0.14492753623188406,0.35714285714285715,0.2122153209109731,144.0,148.0,Red,1,0,0.16999999999999993,0.04999999999999999,0,0,0,0,290.0,70.4839
1335,88,265,-475.0,350.0,21.0526,350.0,USA,Red,False,8,1,3,0,0,0,5.31,0.47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Switch,155,0,1,0,3.3,0.41,0.0,0.25,1.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,170,28,29,0,-1,-1,-1,-1,-4,0,-1,0,5.08,0.0,1,2.01,0.0,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,2:35,155.0,275.0,,800.0,,-135.0,,Women's Strawweight,74.0,74.0,72.0,74.0,0,0,0.5,,0.3832752613240418,0.6167247386759582,2,0,0,0,0,0,0,0,1.3529999999999998,2.4957,0.25,0.0,0.0,,,146.0,148.0,Red,1,0,0.06,-1.0,0,0,0,0,825.0,328.9474
1336,1544,1273,-125.0,105.0,80.0,105.0,USA,Red,False,11,0,3,0,2,0,3.78,0.49,0.5,1.47,0.28,2,0,5,0,0,0,0,2,0,0,2,Orthodox,135,0,4,0,3.72,0.47,0.3,2.09,0.45,4,0,12,0,0,1,3,0,0,0,4,Orthodox,125,28,26,0,-2,-2,-2,0,-7,0,2,0,0.0,10.16,-2,0.06,0.2,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,130.0,275.0,700.0,500.0,900.0,650.0,Women's Bantamweight,65.0,69.0,65.0,65.0,0,0,1.0,1.0,0.49600000000000005,0.504,4,2,0,0,0,0,0,0,1.7484,1.8521999999999998,0.9405,0.4116,0.14354066985645933,0.3401360544217687,0.19659538456530937,130.0,134.0,Red,1,0,0.020000000000000018,-0.16999999999999998,0,-1,-3,0,230.0,25.0
1337,925,255,-400.0,300.0,25.0,300.0,USA,Blue,False,3,1,3,1,0,0,5.24,0.57,0.2,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,125,0,1,0,4.58,0.57,0.6,0.6,0.22,1,0,3,0,0,0,1,0,0,0,1,Orthodox,135,26,30,1,-1,0,0,1,1,0,1,0,2.54,2.54,4,0.66,-0.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,130.0,600.0,450.0,2200.0,215.0,700.0,Featherweight,66.0,68.0,65.0,67.0,0,0,1.0,0.5,0.46639511201629325,0.5336048879837068,1,2,0,0,0,0,0,0,2.6106,2.9867999999999997,0.132,0.0,1.0,inf,inf,132.0,134.0,Red,0,0,0.0,-0.22,0,0,-1,0,700.0,275.0
1338,128,1124,165.0,-195.0,165.0,51.2821,USA,Blue,False,12,0,3,0,1,0,4.16,0.48,1.0,2.95,0.47,1,2,10,0,0,0,1,0,1,0,2,Orthodox,115,0,2,0,2.87,0.39,0.3,1.37,0.55,2,1,8,0,0,0,0,1,1,0,2,Orthodox,115,29,28,0,-1,-1,0,1,2,0,-1,0,0.0,0.0,-1,1.29,0.7,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,330.0,-105.0,1100.0,650.0,600.0,900.0,Women's Featherweight ,61.99999999999999,61.0,61.99999999999999,61.0,0,0,0.6666666666666666,0.5,0.40825035561877665,0.5917496443812233,3,4,0,0,0,0,0,0,1.1193000000000002,1.9968,0.7535000000000002,1.3865,0.218978102189781,0.3389830508474576,0.12000494865767661,123.0,123.0,Blue,1,0,0.08999999999999997,-0.08000000000000007,0,0,1,0,-360.0,-113.7179
1339,836,613,-105.0,-115.0,95.2381,86.9565,USA,Red,False,0,1,3,0,1,0,2.04,0.34,0.6,0.28,0.5,1,0,1,0,0,0,0,1,0,0,1,Orthodox,135,2,0,0,2.64,0.32,0.3,0.56,0.16,0,2,5,0,0,0,0,0,0,0,0,Orthodox,135,33,30,-2,1,1,1,-2,-4,0,1,0,5.08,0.0,-3,-0.6,0.3,-0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,250.0,200.0,800.0,550.0,500.0,350.0,Flyweight,67.0,67.0,65.0,67.0,0,0,0.0,1.0,0.5641025641025642,0.43589743589743596,2,1,0,0,0,0,0,0,0.8448000000000001,0.6936000000000001,0.08960000000000001,0.14,0.5357142857142856,2.1428571428571423,1.6071428571428568,132.0,134.0,Blue,0,0,0.020000000000000018,0.33999999999999997,0,0,0,0,-10.0,-8.281599999999997
1340,1333,1227,-105.0,-115.0,95.2381,86.9565,USA,Blue,False,0,1,5,0,2,0,4.27,0.49,0.8,0.51,0.39,5,6,44,1,0,0,2,6,4,0,12,Switch,135,1,0,0,5.53,0.45,0.3,0.89,0.35,4,4,32,0,0,0,3,5,1,0,9,Orthodox,135,34,29,-1,2,1,3,2,12,1,1,3,0.0,-2.54,-5,-1.26,0.5,-0.38,,8.0,5.0,,,,,,,,,,,5.0,,,,,,,,,,,,,8.0,,,Red,U-DEC,,5.0,5:00,1500.0,150.0,275.0,1500.0,550.0,400.0,400.0,Flyweight,68.0,70.0,68.0,71.0,0,0,0.6923076923076923,0.6666666666666666,0.5642857142857143,0.43571428571428567,13,18,0,0,0,0,0,0,2.4885,2.0923,0.3115,0.19890000000000002,0.33707865168539325,1.5686274509803924,1.2315487992949992,139.0,138.0,Blue,1,0,0.03999999999999998,0.040000000000000036,0,0,-1,0,-10.0,-8.281599999999997
1341,97,767,-110.0,-110.0,90.9091,90.9091,USA,Red,False,4,1,3,0,1,0,5.8,0.44,0.6,0.71,0.33,1,5,22,0,0,1,2,1,1,0,5,Orthodox,230,0,3,0,3.82,0.45,0.2,0.37,0.35,6,18,94,5,0,2,9,11,2,0,24,Orthodox,240,43,33,0,-2,-5,-19,-13,-72,-5,-10,-1,0.0,2.54,-10,1.98,0.4,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3.0,5:00,900.0,,275.0,,1000.0,,350.0,Light Heavyweight,75.0,78.0,75.0,77.0,1,0,0.5714285714285714,0.5,0.3970893970893971,0.6029106029106029,42,10,0,0,0,0,0,0,1.7189999999999999,2.552,0.1295,0.2343,0.5405405405405406,0.8450704225352113,0.3045298819946707,152.0,153.0,Blue,0,0,-0.010000000000000009,-0.019999999999999962,0,-1,-7,0,0.0,0.0
1342,89,865,-260.0,210.0,38.4615,210.0,USA,Blue,False,2,1,3,1,0,0,3.35,0.51,0.6,3.11,0.76,1,1,6,0,0,0,1,0,0,0,1,Orthodox,145,1,0,0,3.88,0.37,0.2,2.15,0.43,2,7,42,0,0,2,4,3,0,0,9,Orthodox,145,31,27,0,0,-1,-8,-6,-36,0,-3,0,-7.62,-5.08,-4,-0.53,0.4,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1.0,0:41,41.0,165.0,300.0,900.0,1400.0,180.0,1100.0,Heavyweight,68.0,72.0,71.0,74.0,0,0,0.5625,0.5,0.5366528354080221,0.46334716459197783,16,2,0,0,0,0,0,0,1.4356,1.7085000000000001,0.9245,2.3636,0.0930232558139535,0.19292604501607716,0.09990278920212366,145.0,140.0,Red,0,0,0.14,0.33,0,-2,-3,0,470.0,171.5385
1343,691,672,180.0,-220.0,180.0,45.4545,USA,Blue,False,6,1,3,0,6,1,2.98,0.52,1.3,3.61,0.38,6,0,18,0,0,0,2,1,3,0,6,Switch,155,0,3,0,5.75,0.55,0.0,1.78,0.31,3,3,22,0,0,1,4,1,0,0,6,Orthodox,155,33,28,0,3,3,0,-3,-4,0,0,3,2.54,10.16,-5,-2.77,1.3,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,3.0,4:11,851.0,240.0,,2000.0,,800.0,,Lightweight,70.0,72.0,69.0,68.0,0,0,0.6666666666666666,1.0,0.6586483390607102,0.3413516609392898,9,6,0,1,0,0,0,0,3.1625,1.5496,0.5518,1.3718,0.0,0.3601108033240997,0.3601108033240997,137.0,142.0,Blue,1,1,-0.030000000000000027,0.07,0,-1,-2,0,-400.0,-134.5455
1344,401,1806,-165.0,145.0,60.6061,145.0,USA,Red,False,2,1,3,1,0,0,3.31,0.51,0.3,0.33,0.14,1,1,6,0,0,0,1,0,0,0,1,Orthodox,145,1,0,0,3.44,0.38,1.1,2.85,0.35,6,9,63,0,0,2,8,4,2,0,16,Orthodox,145,37,36,0,0,-5,-15,-8,-57,0,-4,-2,0.0,-7.62,-1,-0.13,-0.8,-2.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,130.0,300.0,550.0,800.0,475.0,800.0,Heavyweight,70.0,68.0,70.0,71.0,1,1,0.64,0.5,0.5096296296296297,0.4903703703703704,25,2,0,0,0,0,0,0,1.3072,1.6881000000000002,0.9974999999999999,0.046200000000000005,0.3859649122807018,0.9090909090909091,0.5231259968102073,141.0,138.0,Red,1,0,0.13,-0.20999999999999996,0,-2,-7,0,310.0,84.3939
1345,929,656,-200.0,170.0,50.0,170.0,USA,Red,False,7,1,3,0,3,0,3.13,0.45,1.6,2.14,0.36,3,6,29,0,0,0,0,1,8,0,9,Southpaw,185,0,1,0,2.98,0.42,0.1,1.33,0.39,5,5,41,0,0,3,6,1,0,0,10,Southpaw,185,32,34,0,2,-2,-1,1,-12,0,0,8,0.0,0.0,2,0.15,1.5,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,130.0,550.0,1600.0,300.0,275.0,1200.0,Bantamweight,73.0,77.0,73.0,77.0,0,0,0.6666666666666666,0.6,0.4877250409165303,0.5122749590834698,15,15,0,0,0,0,0,0,1.2516,1.4085,0.5187,0.7704,0.07518796992481203,0.7476635514018692,0.6724755814770572,150.0,150.0,Red,1,0,0.030000000000000027,-0.030000000000000027,0,-3,-6,0,370.0,120.0
1346,64,315,-2000.0,1000.0,5.0,1000.0,USA,Red,False,4,1,3,3,0,0,6.04,0.45,0.0,0.09,0.5,2,8,26,0,0,0,1,2,0,0,3,Orthodox,250,0,4,0,3.94,0.52,0.8,4.17,0.54,4,0,8,0,0,1,0,1,2,0,4,Southpaw,262,31,32,3,-4,-2,-1,8,18,0,1,-2,5.08,7.62,1,2.1,-0.8,-4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Keylock,1.0,2:11,131.0,750.0,2500.0,-105.0,4000.0,110.0,1800.0,Light Heavyweight,76.0,78.0,74.0,75.0,0,0,1.0,0.2727272727272727,0.3947895791583166,0.6052104208416833,4,11,1,0,0,1,1,0,2.0488,2.718,2.2518000000000002,0.045,0.1918465227817746,0.0,-0.1918465227817746,149.0,154.0,Red,1,0,-0.07,-0.040000000000000036,0,-1,1,0,3000.0,995.0
1347,380,620,-125.0,105.0,80.0,105.0,USA,Blue,False,3,1,3,1,0,0,2.04,0.61,0.4,2.51,0.75,1,1,6,0,0,0,1,0,0,0,1,Southpaw,125,1,0,0,3.95,0.45,1.2,2.32,0.5,0,1,2,0,0,0,0,0,0,0,0,Switch,125,25,32,0,0,1,1,0,4,0,0,0,0.0,-5.08,7,-1.91,-0.8,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Kneebar,1.0,1:18,78.0,330.0,275.0,450.0,700.0,250.0,425.0,Featherweight,66.0,68.0,66.0,70.0,0,0,0.0,0.5,0.659432387312187,0.340567612687813,1,2,0,0,0,0,0,0,1.7775,1.2444,1.16,1.8824999999999998,0.5172413793103449,0.15936254980079684,-0.357878829509548,136.0,134.0,Red,0,0,0.15999999999999998,0.25,0,0,1,0,230.0,25.0
1348,543,1890,-115.0,-105.0,86.9565,95.2381,USA,Red,False,8,1,3,0,1,0,2.22,0.41,0.5,0.94,0.28,1,0,1,0,0,0,0,1,0,0,1,Orthodox,170,0,1,0,6.28,0.45,0.3,0.83,0.5,1,1,6,0,0,0,1,0,0,0,1,Switch,155,28,29,0,0,0,0,-1,-5,0,1,0,7.62,7.62,1,-4.06,0.2,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,4:02,542.0,300.0,600.0,450.0,1200.0,275.0,200.0,Women's Strawweight,73.0,76.0,70.0,73.0,0,0,0.5,1.0,0.7388235294117648,0.26117647058823534,2,1,0,0,1,0,0,0,2.826,0.9102,0.415,0.2632,0.3614457831325301,0.5319148936170213,0.17046911048449115,143.0,149.0,Red,1,0,-0.040000000000000036,-0.21999999999999997,0,0,-1,0,10.0,8.281599999999997
1349,1181,1306,-235.0,190.0,42.5532,190.0,USA,Red,False,6,1,3,2,0,0,5.75,0.45,0.0,0.98,0.3,0,2,4,0,0,0,0,0,0,0,0,Orthodox,155,1,0,0,3.7,0.52,0.5,5.03,0.58,1,1,6,0,0,0,0,0,1,0,1,Southpaw,155,30,33,1,0,-1,-1,1,-2,0,0,-1,2.54,-2.54,3,2.05,-0.5,-4.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,120.0,350.0,350.0,2000.0,650.0,500.0,Lightweight,70.0,70.0,69.0,71.0,0,0,0.5,0.0,0.39153439153439157,0.6084656084656085,2,2,1,0,0,0,0,0,1.9240000000000002,2.5875,2.9173999999999998,0.294,0.09940357852882703,0.0,-0.09940357852882703,140.0,140.0,Red,1,0,-0.07,-0.27999999999999997,0,0,0,0,425.0,147.4468
1350,569,1666,-200.0,170.0,50.0,170.0,USA,Blue,False,11,0,3,3,0,0,3.18,0.47,0.6,0.0,0.0,0,3,7,0,0,0,0,0,0,0,0,Orthodox,125,1,0,0,3.73,0.5,0.2,4.34,0.52,1,5,14,0,0,0,1,1,0,0,2,Southpaw,125,33,31,2,0,-1,-2,-2,-7,0,-1,0,2.54,-7.62,-2,-0.55,0.4,-4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,3:11,491.0,165.0,275.0,450.0,1000.0,350.0,900.0,Women's Bantamweight,67.0,65.0,66.0,68.0,0,0,0.2857142857142857,0.0,0.5397973950795948,0.4602026049204052,7,3,1,0,0,0,0,0,1.865,1.4946,2.2568,0.0,0.04608294930875576,inf,inf,134.0,132.0,Red,0,0,-0.030000000000000027,-0.52,0,0,-1,0,370.0,120.0
1351,80,841,190.0,-235.0,190.0,42.5532,USA,Blue,False,12,0,5,0,1,0,6.62,0.5,0.3,2.37,0.55,4,7,43,4,0,1,5,5,2,0,13,Orthodox,125,0,5,0,3.16,0.54,0.8,0.9,0.63,5,1,11,1,0,1,1,2,1,0,5,Southpaw,115,34,30,0,-4,-1,8,6,32,3,3,1,-7.62,-7.62,-4,3.46,-0.5,1.47,,,10.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,Red,SUB,Arm Triangle,1.0,3:13,193.0,650.0,275.0,1400.0,550.0,350.0,150.0,Women's Featherweight ,61.0,61.99999999999999,64.0,65.0,0,0,0.8333333333333334,0.65,0.3231083844580777,0.6768916155419222,6,20,0,0,0,1,0,0,1.7064000000000001,3.31,0.5670000000000001,1.3035,0.8888888888888888,0.12658227848101264,-0.7623066104078762,129.0,123.0,Blue,1,0,-0.040000000000000036,-0.07999999999999996,0,0,4,0,-425.0,-147.4468
1352,314,357,105.0,-125.0,105.0,80.0,USA,Blue,False,6,1,3,0,4,0,1.56,0.49,1.2,3.17,0.36,4,1,14,1,0,0,2,0,2,0,4,Southpaw,155,0,1,0,2.64,0.33,0.6,3.13,0.36,4,16,95,2,0,3,9,2,5,0,19,Orthodox,155,40,26,0,3,0,-15,-15,-81,-1,-2,-3,7.62,5.08,-14,-1.08,0.6,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Kneebar,1.0,3:01,181.0,165.0,200.0,1200.0,450.0,600.0,700.0,Lightweight,70.0,72.0,67.0,70.0,1,0,0.5428571428571428,0.8,0.6285714285714286,0.37142857142857144,35,5,0,0,0,0,0,0,0.8712000000000001,0.7644,1.1268,1.1412,0.19169329073482427,0.37854889589905366,0.1868556051642294,137.0,142.0,Blue,1,0,0.15999999999999998,0.0,0,-3,-7,0,-230.0,-25.0
1353,1092,1345,-180.0,155.0,55.5556,155.0,USA,Red,False,11,0,3,0,1,1,2.9,0.37,0.8,1.85,0.33,3,2,20,0,0,0,1,1,3,0,5,Orthodox,125,0,1,0,4.7,0.53,0.1,1.44,0.43,4,2,17,0,0,1,0,4,0,0,5,Switch,125,23,27,0,0,-1,0,0,3,0,-3,3,5.08,7.62,4,-1.8,0.7,0.41,,,14.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3.0,5:00,900.0,130.0,240.0,1000.0,800.0,350.0,1800.0,Women's Bantamweight,67.0,68.0,65.0,65.0,0,0,0.7142857142857143,0.7142857142857143,0.618421052631579,0.3815789473684211,7,7,0,0,0,0,0,0,2.491,1.073,0.6192,0.6105,0.06944444444444445,0.43243243243243246,0.36298798798798804,130.0,135.0,Red,1,1,-0.16000000000000003,-0.09999999999999998,0,-1,1,0,335.0,99.4444
1354,944,304,-105.0,-115.0,95.2381,86.9565,USA,Blue,False,2,1,3,0,1,1,5.48,0.48,0.5,0.35,0.23,1,3,20,0,0,0,1,2,0,0,3,Switch,145,0,1,2,4.52,0.45,0.3,1.09,0.37,1,5,28,0,0,1,1,1,1,0,4,Orthodox,155,30,26,0,0,0,-1,-2,-8,0,1,-1,0.0,-5.08,-4,0.96,0.2,-0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1.0,2:32,152.0,200.0,200.0,1000.0,1400.0,500.0,350.0,Heavyweight,69.0,69.0,69.0,71.0,0,0,0.4444444444444444,0.5,0.45199999999999996,0.548,9,6,0,0,0,0,0,0,2.034,2.6304000000000003,0.40330000000000005,0.0805,0.2752293577981651,1.4285714285714286,1.1533420707732636,140.0,138.0,Blue,1,-1,0.02999999999999997,-0.13999999999999999,0,-1,0,0,-10.0,-8.281599999999997
1355,806,1187,180.0,-220.0,180.0,45.4545,USA,Blue,False,1,1,3,1,0,0,6.12,0.47,0.1,0.21,0.25,2,4,18,0,0,0,1,1,0,0,2,Orthodox,185,1,0,0,4.1,0.56,0.4,2.09,0.45,1,2,6,0,0,0,0,2,0,0,2,Orthodox,205,30,32,0,0,1,0,2,12,0,-1,0,-2.54,-7.62,2,2.02,-0.3,-1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,1.0,2:36,156.0,600.0,275.0,750.0,900.0,350.0,140.0,Welterweight,73.0,74.0,74.0,77.0,0,0,0.5,0.3333333333333333,0.401174168297456,0.5988258317025441,4,6,0,0,0,1,0,0,2.296,2.8764,0.9405,0.0525,0.19138755980861244,0.4761904761904763,0.28480291638186384,151.0,147.0,Blue,1,0,-0.09000000000000008,-0.2,0,0,1,0,-400.0,-134.5455
1356,469,1647,105.0,-125.0,105.0,80.0,USA,Blue,False,8,1,3,1,0,0,3.41,0.41,0.0,0.76,0.28,1,1,6,0,0,0,1,0,0,0,1,Orthodox,170,1,0,0,3.29,0.36,0.0,0.61,1.0,2,3,16,0,0,2,0,2,0,0,4,Switch,185,37,29,0,0,-1,-3,-2,-10,0,-2,0,0.0,-5.08,-8,0.12,0.0,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2.0,4:15,555.0,250.0,175.0,2000.0,900.0,300.0,450.0,Women's Strawweight,73.0,74.0,73.0,76.0,1,0,0.5714285714285714,0.5,0.491044776119403,0.508955223880597,7,2,0,0,0,0,0,0,1.1844,1.3981,0.61,0.21280000000000002,0.0,0.0,0.0,149.0,147.0,Blue,1,0,0.04999999999999999,-0.72,0,-2,1,0,-230.0,-25.0
1357,1557,725,-630.0,450.0,15.873,450.0,USA,Red,False,5,1,3,2,0,0,3.66,0.38,0.0,0.6,0.5,1,4,8,0,0,0,0,1,0,0,1,Orthodox,205,2,0,0,2.9,0.59,0.8,0.76,0.3,2,3,10,0,0,0,0,1,2,0,3,Orthodox,205,30,38,0,0,-1,-2,1,-2,0,0,-2,-5.08,-15.24,8,0.76,-0.8,-0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,4:55,295.0,600.0,1400.0,180.0,3500.0,-115.0,700.0,Catch Weight,73.0,73.0,75.0,79.0,0,1,0.5,0.2,0.44207317073170727,0.5579268292682926,6,5,0,0,0,0,0,0,1.7109999999999999,1.3908,0.22799999999999998,0.3,1.0526315789473684,0.0,-1.0526315789473684,154.0,146.0,Red,1,0,-0.20999999999999996,0.2,0,0,0,0,1080.0,434.127
1358,127,262,-225.0,185.0,44.4444,185.0,USA,Red,False,0,1,3,1,0,0,1.99,0.4,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Switch,135,2,0,0,5.31,0.5,0.0,1.45,0.46,0,2,6,0,0,0,0,0,0,0,0,Orthodox,135,28,34,-1,0,0,0,-1,-4,0,0,0,5.08,5.08,6,-3.32,0.0,-1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1.0,2:48,168.0,250.0,600.0,600.0,650.0,150.0,450.0,Flyweight,69.0,71.0,67.0,69.0,0,0,0.0,0.0,0.7273972602739726,0.2726027397260274,2,1,0,0,0,0,0,0,2.655,0.796,0.667,0.0,0.0,,,136.0,140.0,Red,1,0,-0.09999999999999998,-0.46,0,0,0,0,410.0,140.5556
1359,1275,593,-150.0,130.0,66.6667,130.0,USA,Red,False,8,1,3,0,0,0,5.02,0.49,0.6,0.63,0.2,0,0,0,0,0,0,0,0,0,0,0,Switch,155,1,0,0,3.5,0.51,2.4,3.53,0.36,0,1,1,0,0,0,0,0,0,0,0,Orthodox,170,26,25,-1,0,0,0,-1,-1,0,0,0,-2.54,2.54,-1,1.52,-1.8,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,350.0,450.0,200.0,1000.0,700.0,225.0,Women's Strawweight,70.0,72.0,71.0,71.0,0,0,0.0,,0.41079812206572774,0.5892018779342723,1,0,1,0,0,0,0,0,1.7850000000000001,2.4597999999999995,1.2708,0.126,0.6798866855524079,0.9523809523809523,0.2724942668285444,142.0,142.0,Red,1,0,-0.020000000000000018,-0.15999999999999998,0,0,0,0,280.0,63.333299999999994
1360,1032,1469,-125.0,105.0,80.0,105.0,USA,Blue,False,5,1,3,2,0,0,3.8,0.49,0.0,1.65,0.33,0,2,4,0,0,0,0,0,0,0,0,Orthodox,205,0,2,0,5.57,0.54,0.0,0.15,0.2,2,3,8,0,0,0,1,1,0,0,2,Orthodox,205,33,36,2,-2,-2,-2,-1,-4,0,-1,0,-2.54,10.16,3,-1.77,0.0,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3.0,5:00,900.0,400.0,380.0,1100.0,800.0,175.0,275.0,Catch Weight,74.0,78.0,75.0,74.0,0,1,0.4,0.0,0.5944503735325507,0.40554962646744924,5,2,0,0,0,0,0,0,3.0078000000000005,1.8619999999999999,0.03,0.5445,0.0,0.0,0.0,149.0,152.0,Red,0,0,-0.050000000000000044,0.13,0,0,-1,0,230.0,25.0
1361,416,1312,-800.0,550.0,12.5,550.0,USA,Blue,False,8,1,3,1,0,0,4.49,0.57,0.0,0.71,0.33,0,1,4,0,0,0,0,0,0,0,0,Orthodox,170,0,0,0,9.31,0.4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170,29,37,1,0,0,0,1,4,0,0,0,10.16,5.08,8,-4.82,0.0,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,DQ,,1.0,3:52,232.0,240.0,1500.0,450.0,3500.0,-165.0,1400.0,Women's Strawweight,74.0,74.0,70.0,72.0,0,1,,0.0,0.6746376811594202,0.3253623188405797,0,1,0,0,1,0,0,0,3.724,2.5593,0.0,0.2343,,0.0,,142.0,148.0,Red,0,0,0.16999999999999993,0.33,0,0,0,0,1350.0,537.5
